"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt0066064","The McKenzie Break","1970","PG","108 min","6.5","Lamont Johnson","Brian Keith#Helmut Griem#Ian Hendry#Jack Watson","1574","-"
"tt8310172","The First Gokturk","-","-","-","-","Alper Caglar","Robert Maaser#Aytaç Sasmaz#Tugba Sunguroglu#Murat Serezli","-","-"
"tt0284363","Obsluhoval jsem anglického krále","2006","R","113 min","7.3","Jirí Menzel","Ivan Barnev#Oldrich Kaiser#Julia Jentsch#Marián Labuda","7931","617228"
"tt0088746","The Assisi Underground","1985","PG","115 min","6","Alexander Ramati","Ben Cross#James Mason#Irene Papas#Maximilian Schell","403","-"
"tt0066185","The Only Way","1970","G","86 min","5.9","Bent Christensen","Ebbe Rode#Helle Virkner#Jane Seymour#Ove Sprogøe","283","-"
"tt7537738","Mamangam","2019","-","157 min","5.4","M. Padmakumar","Mammootty#Unni Mukundan#Achuthan B. Nair#Siddique","2921","-"
"tt0086056","Oro, Plata, Mata","1982","TV-MA","194 min","7.9","Peque Gallaga","Cherie Gil#Sandy Andolong#Liza Lorena#Fides Cuyugan-Asensio","542","-"
"tt24659372","Nyurnberg","2023","-","131 min","-","Nikolay Lebedev","Sergey Kempo#Lyubov Aksyonova#Evgeniy Mironov#Sergey Bezrukov","-","-"
"tt0050298","The Deep Six","1958","Approved","105 min","6","Rudolph Maté","Alan Ladd#Dianne Foster#William Bendix#Keenan Wynn","471","-"
"tt0051819","Kings Go Forth","1958","Approved","109 min","6.5","Delmer Daves","Frank Sinatra#Tony Curtis#Natalie Wood#Leora Dana","1673","-"
"tt5919910","Call of God","2022","-","81 min","5.6","Kim Ki-duk","Zhanel Sergazina#Abylai Maratov#Seydulla Moldakhanov#Aygerim Akkanat","35","-"
"tt0043540","Fixed Bayonets!","1951","Not Rated","92 min","6.9","Samuel Fuller","Richard Basehart#Gene Evans#Michael O'Shea#Richard Hylton","2001","-"
"tt0386669","Battle of the Brave","2004","PG-13","143 min","5.3","Jean Beaudin","Noémie Godin-Vigneau#David La Haye#Juliette Gosselin#Sébastien Huberdeau","1315","-"
"tt1242516","Barbarossa","2009","R","139 min","4.4","Renzo Martinelli","Rutger Hauer#Raz Degan#F. Murray Abraham#Christo Jivkov","1375","-"
"tt1042424","Johnny Mad Dog","2008","-","98 min","6.7","Jean-Stéphane Sauvaire","Christophe Minie#Daisy Victoria Vandy#Joseph Duo#Dagbeth Tweh","3438","-"
"tt0069452","Walter Defends Sarajevo","1972","-","133 min","8.1","Hajrudin Krvavac","Velimir 'Bata' Zivojinovic#Rade Markovic#Ljubisa Samardzic#Neda Spasojevic","2747","-"
"tt10551150","Mao Zedong 1949","2019","-","140 min","5.8","Jianxin Huang#Haiqiang Ning","Guoqiang Tang#Jin Liu#Ted Duran#Johnny Huang","498","-"
"tt4700248","Blood and Glory","2016","Not Rated","136 min","6.4","Sean Else","Stian Bam#Charlotte Salt#Grant Swanby#Patrick Connolly","296","-"
"tt0036432","Thousands Cheer","1943","Passed","125 min","6.2","George Sidney","Kathryn Grayson#Gene Kelly#Mary Astor#John Boles","1136","-"
"tt0246765","Lumumba","2000","Not Rated","115 min","7.2","Raoul Peck","Eriq Ebouaney#Alex Descas#Théophile Sowié#Maka Kotto","1992","684121"
"tt0073654","Brothel No. 8","1974","-","120 min","7.5","Kei Kumai","Komaki Kurihara#Yôko Takahashi#Kinuyo Tanaka#Takiko Mizunoe","663","-"
"tt14225832","Reflection","2021","-","125 min","6.6","Valentyn Vasyanovych","Roman Lutskyi#Stanislav Aseyev#Oleksandr Danyliuk#Vasiliy Kukharskiy","490","-"
"tt9485592","Girl Blood Sport","2019","-","354 min","3.2","Russell Brown","Miss Mercedes 9#Abby#Lisa Acosta#Stephanie Adduci","264","-"
"tt0049728","Screaming Eagles","1956","Approved","79 min","5.7","Charles F. Haas","Tom Tryon#Jan Merlin#Alvy Moore#Martin Milner","318","-"
"tt0056063","Hemingway's Adventures of a Young Man","1962","Approved","145 min","6.3","Martin Ritt","Richard Beymer#Diane Baker#Corinne Calvet#Fred Clark","661","-"
"tt0043072","Tripoli","1950","Passed","95 min","5.7","Will Price","John Payne#Maureen O'Hara#Howard Da Silva#Phillip Reed","477","-"
"tt1270766","Henri 4","2010","-","155 min","5.8","Jo Baier","Julien Boisselier#Joachim Król#Andreas Schmidt#Roger Casamajor","1322","-"
"tt0094899","The Commander","1988","-","105 min","4.8","Antonio Margheriti","Lewis Collins#Lee Van Cleef#Donald Pleasence#Manfred Lehmann","429","-"
"tt0141949","Vartioitu kylä 1944","1978","-","100 min","5.4","Timo Linnasalo","Raimo Grönberg#Markku Huhtamo#Kaija Kangas#Antti Litja","79","-"
"tt0035250","Reunion in France","1942","Passed","104 min","6.3","Jules Dassin","Joan Crawford#John Wayne#Philip Dorn#Reginald Owen","1782","-"
"tt7158582","The Reports on Sarah and Saleem","2018","-","127 min","7.2","Muayad Alayan","Adeeb Safadi#Sivane Kretchner#Ishai Golan#Maisa Abd Elhadi","1138","117479"
"tt0213322","Tomorrow I'll Wake Up and Scald Myself with Tea","1977","-","93 min","7.1","Jindrich Polák","Petr Kostka#Jirí Sovák#Vladimír Mensík#Vlastimil Brodský","1350","-"
"tt0051417","Blitzmädels an die Front","1958","-","87 min","7.1","Werner Klingler","Eva Ingeborg Scholz#Antje Geerk#Edith Elmay#Bert Fortell","25","-"
"tt9876160","Convoy 48","2019","Not Rated","140 min","5.6","Fedor Popov","Artyom Alekseev#Francisco de Borja De la Bella#Inna Egorova#Darya Ekamasova","352","-"
"tt0061802","I Was Nineteen","1968","-","115 min","7.5","Konrad Wolf","Jaecki Schwarz#Vasiliy Livanov#Aleksey Eybozhenko#Dieter Mann","974","-"
"tt0915463","Jackboots on Whitehall","2010","Not Rated","91 min","5.2","Edward McHenry#Rory McHenry","Hugh Fraser#Alexander Armstrong#Rory McHenry#Ewan McGregor","1395","-"
"tt0079509","Fantasy Mission Force","1983","R","90 min","4.5","Yen-Ping Chu","Jackie Chan#Brigitte Lin#Jimmy Wang Yu#Yueh Sun","1866","-"
"tt6342440","Funan","2018","-","84 min","6.9","Denis Do","Bérénice Bejo#Louis Garrel#Colette Kieffer#Aude-Laurence Clermont Biver","1007","15152"
"tt1554921","Born of War","2014","R","109 min","4.4","Vicky Jewson","James Frain#Sofia Black-D'Elia#Lydia Leonard#Michael Maloney","433","-"
"tt2043979","Rose","2011","-","90 min","7.6","Wojciech Smarzowski","Marcin Dorocinski#Agata Kulesza#Malwina Buss#Kinga Preis","3792","-"
"tt15709882","Gorkha","-","-","-","-","Sanjay Puran Singh Chauhan","Akshay Kumar#Koushik Mahata#Abhishek Chouksey","-","-"
"tt0058740","Weekend at Dunkirk","1964","-","119 min","6.9","Henri Verneuil","Jean-Paul Belmondo#Catherine Spaak#Georges Géret#Jean-Pierre Marielle","1769","-"
"tt0033726","Honky Tonk","1941","Passed","105 min","6.6","Jack Conway","Clark Gable#Lana Turner#Frank Morgan#Claire Trevor","1194","6306740"
"tt0053349","That Kind of Woman","1959","-","92 min","6.2","Sidney Lumet","Sophia Loren#Tab Hunter#Jack Warden#Barbara Nichols","684","-"
"tt0098398","Strike Commando 2","1988","-","95 min","4.7","Bruno Mattei#Claudio Fragasso","Brent Huff#Mary Stavin#Richard Harris#Ottaviano Dell'Acqua","374","-"
"tt0870211","Battle for Haditha","2007","R","97 min","7","Nick Broomfield","Matthew Knoll#Elliot Ruiz#Eric Mehalacopoulos#Nathan De La Cruz","7434","7098"
"tt4023852","Welcome 2 Karachi","2015","-","131 min","4.2","Ashish R. Mohan","Arshad Warsi#Jackky Bhagnani#Lauren Gottlieb#Dalip Tahil","1225","-"
"tt0092921","Double Target","1987","-","102 min","4.5","Bruno Mattei#Claudio Fragasso","Miles O'Keeffe#Donald Pleasence#Bo Svenson#Kristine Erlandson","359","-"
"tt0051985","Sign of the Gladiator","1959","-","98 min","5.3","Guido Brignone#Michelangelo Antonioni#Riccardo Freda","Anita Ekberg#Georges Marchal#Folco Lulli#Chelo Alonso","310","-"
"tt0029950","The Buccaneer","1938","Approved","126 min","6.6","Cecil B. DeMille","Fredric March#Franciska Gaal#Akim Tamiroff#Margot Grahame","728","-"
"tt1661394","La seconda via","2023","-","90 min","9.1","Alessandro Garilli","Simone Coppo#Neri Marcorè#Alice Lamanna#Melania Dalla Costa","8","-"
"tt0265611","Rain","2001","-","96 min","5.2","Robert J. Wilson","Susan Dey#Scott Cooper#Pamela Moore Somers#Ashley Edner","314","-"
"tt0067467","Red Psalm","1972","-","87 min","6.8","Miklós Jancsó","Andrea Drahota#Gyöngyi Bürös#Erzsi Cserhalmi#Mari Csomós","1807","-"
"tt0047150","King Richard and the Crusaders","1954","Approved","114 min","5.5","David Butler","Rex Harrison#Virginia Mayo#George Sanders#Laurence Harvey","868","2100000"
"tt0090093","Thou Shalt Not Kill... Except","1985","Not Rated","84 min","5.6","Josh Becker","Robert Rickman#John Manfredi#Timothy Patrick Quill#Sam Raimi","893","-"
"tt5040624","Ignatius of Loyola","2016","-","118 min","5.8","Paolo Dy#Cathy Azanza","Andreas Muñoz#Javier Godino#Julio Perillán#Pepe Ocio","518","109653"
"tt11892034","V2. Escape from Hell","2021","-","118 min","5.6","Timur Bekmambetov#Sergey Trofimov","Pavel Priluchnyy#Pavel Chinaryov#Aleksey Filimonov#Timofey Tribuntsev","560","-"
"tt0048698","Target Zero","1955","Not Rated","92 min","5.7","Harmon Jones","Richard Conte#Peggie Castle#Charles Bronson#Richard Stapley","395","-"
