"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt1677720","Ready Player One","2018","PG-13","140 min","7.4","Steven Spielberg","Tye Sheridan#Olivia Cooke#Ben Mendelsohn#Lena Waithe","443870","137690172"
"tt0373889","Harry Potter and the Order of the Phoenix","2007","PG-13","138 min","7.5","David Yates","Daniel Radcliffe#Emma Watson#Rupert Grint#Brendan Gleeson","590824","292004738"
"tt0145487","Spider-Man","2002","PG-13","121 min","7.4","Sam Raimi","Tobey Maguire#Kirsten Dunst#Willem Dafoe#James Franco","826095","403706375"
"tt14641788","Enola Holmes 2","2022","PG-13","129 min","6.7","Harry Bradbeer","Millie Bobby Brown#Henry Cavill#David Thewlis#Louis Partridge","77786","-"
"tt0090605","Aliens","1986","R","137 min","8.4","James Cameron","Sigourney Weaver#Michael Biehn#Carrie Henn#Paul Reiser","723705","85160248"
"tt0110357","The Lion King","1994","G","88 min","8.5","Roger Allers#Rob Minkoff","Matthew Broderick#Jeremy Irons#James Earl Jones#Whoopi Goldberg","1067916","422783777"
"tt9224104","The Meg 2: The Trench","2023","-","-","-","Ben Wheatley","Jason Statham#Cliff Curtis#Sienna Guillory#Skyler Samuels","-","-"
"tt9603212","Mission: Impossible - Dead Reckoning - Part One","2023","-","-","-","Christopher McQuarrie","Tom Cruise#Rebecca Ferguson#Vanessa Kirby#Hayley Atwell","-","-"
"tt0119116","The Fifth Element","1997","PG-13","126 min","7.6","Luc Besson","Bruce Willis#Milla Jovovich#Gary Oldman#Ian Holm","479782","63540020"
"tt12361974","Zack Snyder's Justice League","2021","R","242 min","8","Zack Snyder","Henry Cavill#Ben Affleck#Gal Gadot#Amy Adams","403732","-"
"tt1483013","Oblivion","2013","PG-13","124 min","7","Joseph Kosinski","Tom Cruise#Morgan Freeman#Andrea Riseborough#Olga Kurylenko","532260","89021735"
"tt0926084","Harry Potter and the Deathly Hallows: Part 1","2010","PG-13","146 min","7.7","David Yates","Daniel Radcliffe#Emma Watson#Rupert Grint#Bill Nighy","557701","295983305"
"tt0381061","Casino Royale","2006","PG-13","144 min","8","Martin Campbell","Daniel Craig#Eva Green#Judi Dench#Jeffrey Wright","664141","167445960"
"tt0181875","Almost Famous","2000","R","122 min","7.9","Cameron Crowe","Billy Crudup#Patrick Fugit#Kate Hudson#Frances McDormand","280337","32534850"
"tt0062622","2001: A Space Odyssey","1968","G","149 min","8.3","Stanley Kubrick","Keir Dullea#Gary Lockwood#William Sylvester#Daniel Richter","675295","56954992"
"tt0126029","Shrek","2001","PG","90 min","7.9","Andrew Adamson#Vicky Jenson","Mike Myers#Eddie Murphy#Cameron Diaz#John Lithgow","687752","267665011"
"tt0319262","The Day After Tomorrow","2004","PG-13","124 min","6.4","Roland Emmerich","Dennis Quaid#Jake Gyllenhaal#Emmy Rossum#Dash Mihok","454986","186740799"
"tt0407304","War of the Worlds","2005","PG-13","116 min","6.5","Steven Spielberg","Tom Cruise#Dakota Fanning#Tim Robbins#Miranda Otto","454606","234280354"
"tt0770828","Man of Steel","2013","PG-13","143 min","7.1","Zack Snyder","Henry Cavill#Amy Adams#Michael Shannon#Diane Lane","777959","291045518"
"tt0458339","Captain America: The First Avenger","2011","PG-13","124 min","6.9","Joe Johnston","Chris Evans#Hugo Weaving#Samuel L. Jackson#Hayley Atwell","853045","176654505"
"tt15163652","Thunivu","2023","-","146 min","6.3","H. Vinoth","Ajith Kumar#Manju Warrier#Samuthirakani#John Kokken","24822","-"
"tt5834426","Moonfall","2022","PG-13","130 min","5.1","Roland Emmerich","Halle Berry#Patrick Wilson#John Bradley#Charlie Plummer","83844","-"
"tt0448115","Shazam!","2019","PG-13","132 min","7","David F. Sandberg","Zachary Levi#Mark Strong#Asher Angel#Jack Dylan Grazer","345790","140371656"
"tt0087469","Indiana Jones and the Temple of Doom","1984","PG","118 min","7.5","Steven Spielberg","Harrison Ford#Kate Capshaw#Ke Huy Quan#Amrish Puri","495242","179870271"
"tt0317219","Cars","2006","G","117 min","7.2","John Lasseter#Joe Ranft","Owen Wilson#Bonnie Hunt#Paul Newman#Larry the Cable Guy","429847","244082982"
"tt0472043","Apocalypto","2006","R","139 min","7.8","Mel Gibson","Gerardo Taracena#Raoul Max Trujillo#Dalia Hernández#Rudy Youngblood","316817","50866635"
"tt2527338","Star Wars: The Rise Of Skywalker","2019","PG-13","141 min","6.5","J.J. Abrams","Daisy Ridley#John Boyega#Oscar Isaac#Adam Driver","458091","515202542"
"tt22352848","Jung_E","2023","TV-14","98 min","5.4","Sang-ho Yeon","Lee Dong-Hee#Lee Ga-Kyung#Woo-Yeol Han#Kim Hyun-joo","7374","-"
"tt9663764","Aquaman and the Lost Kingdom","2023","-","-","-","James Wan","Jason Momoa#Ben Affleck#Patrick Wilson#Yahya Abdul-Mateen II","-","-"
"tt0060196","The Good, the Bad and the Ugly","1966","Approved","178 min","8.8","Sergio Leone","Clint Eastwood#Eli Wallach#Lee Van Cleef#Aldo Giuffrè","767374","6100000"
"tt4513678","Ghostbusters: Afterlife","2021","PG-13","124 min","7.1","Jason Reitman","Carrie Coon#Paul Rudd#Finn Wolfhard#Mckenna Grace","186697","129360575"
"tt3659388","The Martian","2015","PG-13","144 min","8","Ridley Scott","Matt Damon#Jessica Chastain#Kristen Wiig#Kate Mara","865215","228433663"
"tt4593060","Pinocchio","2022","PG","105 min","5","Robert Zemeckis","Joseph Gordon-Levitt#Tom Hanks#Benjamin Evan Ainsworth#Angus Wright","36746","-"
