"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt6284064","The Bears' Famous Invasion of Sicily","2019","-","82 min","7.1","Lorenzo Mattotti","Leïla Bekhti#Thomas Bidegain#Jean-Claude Carrière#Arthur Dupont","1690","-"
"tt0134751","Jokes My Folks Never Told Me","1978","R","82 min","4.8","Gerry Woolery","Dave Adams#Patricia Alkaitis#James Arnold#J.J. Barry","157","-"
"tt1305678","Genius Party Beyond","2008","-","85 min","7","Masahiro Maeda#Kôji Morimoto#Kazuto Nakazawa#Tatsuyuki Tanaka#Shin'ya Ôhira","Arata Furuta#Akiko Suzuki#Shôko Takada#Urara Takano","1036","-"
"tt16141960","Motu Patlu Kung Fu Kings Returns","2021","-","-","6.3","Suhas Kadav","Mahendra Bhatnagar#Ganesh#Aditya Jaiswal#Vinod Kulkarni","17","-"
"tt9204110","Coppelia","2021","-","82 min","5.7","Steven de Beul#Ben Tesseur#Jeff Tudor","Michaela DePrince#Daniel Camargo#Vito Mazzeo#Glynis Terborg","141","-"
"tt3498786","Sly Cooper","-","-","-","-","Kevin Munroe","Ian James Corlett#Matt Olsen#Chris Murphy","-","-"
"tt0131400","Footrot Flats: The Dog's Tale","1986","PG","71 min","7","Murray Ball","John Clarke#Peter Rowley#Rawiri Paratene#Fiona Samuel","968","-"
"tt1147512","Doraemon: Nobita's Diary on the Creation of the World","1995","-","97 min","6.8","Nobuyo Ôyama#Noriko Ohara#Michiko Nomura#Kaneta Kimotsuki","-","253","-"
"tt0778631","Brave Story","2006","-","112 min","6.5","Kôichi Chigira","Takako Matsu#Eiji Wentz#Miki Imai#Tarô Ishida","1500","-"
"tt0069289","Snoopy Come Home","1972","G","81 min","7.4","Bill Melendez","Chad Webber#Robin Kohn#Stephen Shea#David Carey","4874","190690"
"tt11951334","Eureka: Eureka Seven Hi-Evolution","2021","-","116 min","6.6","Bill Rogers","Dawn M. Bennett#Steve Blum#Johnny Yong Bosch#Edward Bosco","27","-"
"tt1342403","Toys in the Attic","2009","PG","80 min","6.4","Jirí Barta#Vivian Schilling","Forest Whitaker#Joan Cusack#Cary Elwes#Vivian Schilling","760","64918"
"tt12759408","Octonauts and the Caves of Sac Actun","2020","-","72 min","6.3","Blair Simmons","Teresa Gallagher#Wayne Grayson#Simon Greenall#Michael Murphy","201","-"
"tt3615204","Harmony","2015","R","119 min","6.1","Michael Arias#Takashi Nakamura","Miyuki Sawashiro#Reina Ueda#Aya Suzaki#Yoshiko Sakakibara","960","23248"
"tt2271315","Doraemon: Nobita and the Island of Miracles ~Animal Adventure~","2012","-","100 min","6.6","Kôzô Kusuba","Shihoko Hagino#Yumi Kakazu#Subaru Kimura#Wasabi Mizuta","475","-"
"tt3198652","Persona 3 the Movie: #1 Spring of Birth","2013","Not Rated","97 min","6.6","Noriaki Akitaya","Akira Ishida#Hikaru Midorikawa#Kazuya Nakai#Mamiko Noto","742","-"
"tt0152066","The Adventures of Buratino","1960","-","68 min","7.2","Dmitriy Babichenko#Ivan Ivanov-Vano#Mikhail Botov","Nina Gulyaeva#Evgeniy Vesnik#Georgiy Vitsin#Tamara Dmitrieva","799","-"
"tt11702998","Toto: The Dog-Gone Amazing Story of the Wizard of Oz","-","-","-","-","Alex Timbers","-","-","-"
"tt11212874","Little Lizard - Fortnite the Movie","2018","TV-PG","80 min","7","Callum Richardson","-","54","-"
"tt2205948","Puella Magi Madoka Magica the Movie Part 1: Beginnings","2012","Not Rated","130 min","7.7","Yukihiro Miyamoto#Akiyuki Shinbô","Aoi Yûki#Chiwa Saitô#Eri Kitamura#Kaori Mizuhashi","1595","180440"
"tt12093860","Detective Conan: The Scarlet Bullet","2021","-","110 min","6.1","Tomoka Nagaoka","Minami Takayama#Wakana Yamazaki#Rikiya Koyama#Shûichi Ikeda","1334","-"
"tt1876517","Legend of Kung Fu Rabbit","2011","PG","89 min","3.2","Lijun Sun#Melanie Simka","Jon Heder#Tom Arnold#Rebecca Black#Claire Geare","647","-"
"tt0459080","Beyblade: The Movie - Fierce Battle","2002","Not Rated","74 min","5.5","Yoshio Takeuchi","Motoko Kumai#Houko Kuwashima#Aya Hisakawa#Ai Orikasa","434","-"
"tt12978036","Dinosaur Train: Adventure Island","2021","G","85 min","7.1","Craig Bartlett#Terry Izumi","Ian James Corlett#Chance Hurstfield#Claire Margaret Corlett#Laura Marr","57","-"
"tt21105546","Gold Kingdom and Water Kingdom","2023","-","116 min","7.5","Kotono Watanabe","Chafûrin#Banjô Ginga#Minami Hamabe#Kento Kaku","14","-"
"tt2077908","Zarafa","2012","TV-PG","78 min","6.9","Rémi Bezançon#Jean-Christophe Lie","Max Renaudin Pratt#Simon Abkarian#Abraham Adesoye#Sjaak Caderyn","1824","-"
"tt0107289","The Jungle Creature: Hugo","1993","Not Rated","68 min","6.1","Stefan Fjeldmark#Flemming Quist Møller","Jesper Klein#Kaya Brüel#Jytte Abildstrøm#Anne Marie Ottersen","1811","-"
"tt1488591","Professor Layton and the Eternal Diva","2009","Not Rated","99 min","6.6","Masakazu Hashimoto","Yô Ôizumi#Maki Horikita#Nana Mizuki#Atsuro Watabe","1488","-"
"tt8098546","Doraemon Nobita no Takarajima","2018","-","108 min","6.6","Kazuaki Imai","Wasabi Mizuta#Megumi Ohara#Yumi Kakazu#Subaru Kimura","915","-"
"tt0098189","The Journey to Melonia","1989","-","104 min","7.3","Per Åhlin","Allan Edwall#Robyn Carlsson#Olle Sarri#Tomas von Brömssen","1394","-"
"tt4483100","Mobile Suit Gundam: The Origin I - Blue-Eyed Casval","2015","Not Rated","64 min","7.5","Takashi Imanishi#Yoshikazu Yasuhiko","Mayumi Tanaka#Megumi Han#Jin Urayama#Banjô Ginga","707","-"
"tt3280730","Moshi Monsters: The Movie","2013","TV-PG","81 min","3.2","Wip Vernooij#Morgan Francis","Phillipa Alexander#Tom Clarke Hill#Steve Cleverley#Rajesh David","622","-"
"tt0460811","Elf Bowling the Movie: The Great North Pole Elf Strike","2006","PG","82 min","1.9","Colin Brady#Dave Kim#Daniel St. Pierre#Rex Piano","Tom Kenny#Joe Alaskey#Sean Hart#Jill Talley","546","-"
"tt1169841","Return of Hanuman","2007","-","110 min","7.3","Anurag Kashyap","Kathleen Barr#Lillian Carlson#Raj Singh Jhinjar#Irfan Khan","1256","-"
"tt9386672","The Lord of the Rings: The Empire of Saruman","-","-","-","-","Tommy Hans","Tyler Bonner#George Smith#Alan Dorsey Walter#Linda Rosejchnöt","-","-"
"tt9844256","Code Geass: Lelouch of the Rebellion - Emperor","2018","-","120 min","7.5","Gorô Taniguchi","Jun Fukuyama#Takahiro Sakurai#Yukana#Ami Koshimizu","463","-"
"tt2573198","Hal","2013","TV-14","60 min","6.7","Ryôtarô Makihara","Yoshimasa Hosoya#Yôko Hikasa#Mamoru Miyano#Tamio Ôki","1883","-"
"tt11433874","Psycho-Pass 3: First Inspector","2020","-","135 min","7.4","Naoyoshi Shiotani","Yûki Kaji#Yûichi Nakamura#Kana Hanazawa#Noriko Hidaka","770","-"
"tt0293854","The Little Bear Movie","2000","G","75 min","6.6","Raymond Jafelice","Kristin Fairlie#Dan Hennessey#Janet-Laine Green#Max Morrow","322","-"
"tt1339302","Bleach: Fade to Black, I Call Your Name","2008","TV-14","94 min","7.1","Noriyuki Abe","Masakazu Morita#Fumiko Orikasa#Aya Hirano#Hiroshi Kamiya","2416","-"
"tt15304756","Blue Thermal","2022","-","103 min","6.6","Masaki Tachibana","Junya Enoki#Mayu Hotta#Nobunaga Shimazaki","187","-"
"tt12105596","Yes ka No ka Hanbun ka","2020","-","53 min","6.8","Masahiro Takata","Atsushi Abe#Yoshihisa Kawahara","481","-"
"tt0409848","Kureyon Shinchan: Action Kamen vs Haigure Maô","1993","-","93 min","6.6","Mitsuru Hongô","Akiko Yajima#Keiji Fujiwara#Miki Narahashi#Yumi Takada","529","-"
"tt0824696","A Movie of Eggs","2006","TV-PG","90 min","6.5","Gabriel Riva Palacio Alatriste#Rodolfo Riva Palacio Alatriste","Bruno Bichir#Carlos Espejel#Angélica Vale#Rodolfo Riva Palacio Alatriste","1247","-"
"tt10736726","The King's Avatar: For the Glory","2019","-","98 min","6.6","Zhiwei Deng#Juansheng Shi","Ketsu#Jiang Bian#Lei Xia#Zijing Yan","212","-"
"tt1206585","Winx Club: The Secret of the Lost Kingdom","2007","G","85 min","5.4","Iginio Straffi","Gabriele Lavia#Letizia Ciampa#Perla Liberatori#Domitilla D'Amico","1314","-"
"tt1856057","Phantom Boy","2015","PG","84 min","6.6","Jean-Loup Felicioli#Alain Gagnol","Edouard Baer#Jean-Pierre Marielle#Audrey Tautou#Jackie Berroyer","1608","30987"
"tt0166090","Babar: King of the Elephants","1999","G","80 min","5.9","Raymond Jafelice","Philip Williams#Wayne Robson#Ellen-Ray Hennessy#Kristin Fairlie","564","49090"
"tt5768992","The Academy of Magic","2020","-","86 min","3.3","Jorgen Klubien#Cindy Robinson","Ben Diskin#Michael Johnston#Jamieson Price#Laura Megan Stahl","2425","-"
"tt0831848","Shin Chan: The Adult Empire Strikes Back","2001","-","90 min","7.7","Keiichi Hara","Akiko Yajima#Miki Narahashi#Keiji Fujiwara#Satomi Kôrogi","961","-"
"tt3354096","Code Geass: Akito the Exiled - The Wyvern Arrives","2012","TV-14","60 min","6.6","Jeannie Tirado#Micah Solusod#Aaron Dismuke#Bryn Apprill","-","877","-"
"tt14828040","Spermageddon","-","-","-","-","Rasmus A. Sivertsen#Tommy Wirkola","-","-","-"
"tt5212160","Chhota Bheem Himalayan Adventure","2016","-","97 min","5.8","Rosauro Adorable","Jigna Bhardwaj#Rupa Bhimani#Sonal Kaushal#Ketan Kava","170","-"
"tt0094939","Daffy Duck's Quackbusters","1988","G","72 min","7.1","Greg Ford#Friz Freleng#Chuck Jones#Terry Lennon#Robert McKimson#Maurice Noble","Mel Blanc#Mel Tormé#Roy Firestone#B.J. Ward","2523","-"
"tt10533976","Thunder Island","2020","-","-","8.1","L. Ruhland","Carrie Henn#L. Ruhland#Sam Ruhland#Annie Oakley","9","-"
"tt1422651","Gurren Lagann the Movie: The Lights in the Sky are Stars","2009","PG-13","126 min","8","Hiroyuki Imaishi","Marina Inoue#Tetsuya Kakihara#Katsuyuki Konishi#Michael C. Pizzuto","1103","-"
"tt0142248","Dragon Ball: Mystical Adventure","1988","TV-14","48 min","6.9","Kazuhisa Takenouchi","Masako Nozawa#Mami Koyama#Tôru Furuya#Hiromi Tsuru","2268","-"
"tt8864596","Transformers: A New Generation","-","-","-","-","Josh Cooley","-","-","-"
"tt4040086","VeggieTales: Beauty and the Beet","2014","Not Rated","57 min","7.1","Tom Owens","Kellie Pickler#Rob Paulsen#Mike Nawrocki#Phil Vischer","100","-"
