"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt0360110","Triveni","1985","Not Rated","131 min","5.1","Rajan Thakur","Rati Agnihotri#Raj Babbar#Urmila Bhatt#Bharat Bhushan","9","-"
"tt0303713","Bar","2001","-","103 min","5.6","Aliki Danezi-Knutsen","Stella Fyrogeni#Ahilleas Grammatikopoulos#Michael McKell#Giannis Stankoglou","17","-"
"tt4917856","Darbe","2015","-","145 min","3.2","Yasin Uslu#Yeliz Gurkan","Cansel Elcin#Erdinç Gülener#Öykü Celik#Semsi Inkaya","335","-"
"tt5031564","Mary Rose","2016","-","70 min","-","Vincent Agazzi-Morrone","Seray Sacan#Kenny Prince#Dirk Keysser","-","-"
"tt3062042","Akumu Chan the Movie","2014","-","-","4.7","Noriyoshi Sakuma","Keiko Kitagawa#Manatsu Kimura#Kenji Anan#Shiho Fujimura","88","-"
"tt0228227","Don Juan Tenorio","1937","-","74 min","5.8","René Cardona","René Cardona#Gloria Morel#Alberto Martí#Jesús Graña","9","-"
"tt8765430","Theekuchiyum Panithulliyum","2018","-","118 min","4.1","Mithran Naufaldeen","Krishna Kumar#Kani Kusruti#P.C. George#Bineesh Bastin","10","-"
"tt4232620","How to Win Enemies","2014","-","78 min","6.4","Gabriel Lichtmann","Martín Slipak#Javier Drolas#Inés Palombo#Eugenia Capizzano","126","-"
"tt0371712","Hirer Angti","1992","-","111 min","7.6","Rituparno Ghosh","Vasant Choudhury#Gyanesh Mukherjee#Sunil Mukherjee#Bankim Ghosh","206","-"
"tt14851410","Sinner's Lullaby","-","-","-","-","Kai Kaldro","-","-","-"
"tt11333404","Verdict","2019","-","78 min","6.3","Utkarsh Dev","Piyush Wankhede","22","-"
"tt6136012","Wretched","-","-","-","-","-","-","-","-"
"tt5736486","Il bambino di vetro: The Son","2015","-","72 min","-","Federico Cruciani","Claudio Collovà#Maziar Firouzi#Paolo Briguglia#Chiara Muscato","-","-"
"tt0393573","Paganini Strikes Again","1973","-","59 min","6.5","Gerry O'Hara","Philip Bliss#Andrew Bowen#Simon Thompson#Julie Dawn Cole","12","-"
"tt0033617","For Beauty's Sake","1941","-","61 min","7.2","Shepard Traube","Ned Sparks#Marjorie Weaver#Ted North#Joan Davis","35","-"
"tt0034163","Sealed Lips","1942","Passed","62 min","6.1","George Waggner","William Gargan#June Clyde#John Litel#Anne Nagel","82","-"
"tt2574818","Levantamuertos","2013","TV-MA","82 min","6.4","Miguel Nuñez","Jesus Castanos#Sofia Felix#Daniel Galo#Roberto Medina","38","-"
"tt5313994","Domestic Seduction","2017","-","102 min","5.5","Omegia Keeys","Jessica Medina#Conphidance#Jeff Marchelletta#Leigh Takata","54","-"
"tt1379191","La neige au village","2008","-","49 min","6.9","Martin Rit","Grégory Gatignol#Sébastien Morin#Fanny Sidney","85","-"
"tt6278960","Retaliation","1971","-","-","4.7","Nezam Fatemi","Naser Malek Motiee#Pouri Baneai#Googoosh#Firoozeh","17","-"
"tt10873874","The Betrayer: Resolution","2019","TV-14","68 min","8.5","Alexander Geil","Alexander Geil#Zackary St. Amant#Anthony LaCaillade#Lucas Roberts","21","-"
"tt1846600","The General's Mustache","1968","-","103 min","6.2","Seong-gu Lee","Yun Jeong-hie#Seung-ho Kim","47","-"
